movie_id,title,genres,imdbId,poster_path,tmdbId,movie_descriptions,cast
1134,Johnny 100 Pesos (1993),"['Action', 'Drama']",107274,/nLvLJ0HmRvhQtJ2MD7Edjew2Pcf.jpg,49688,"Based on real events, 17-year-old Johnny García becomes involved with four older thugs who are planning to rob a money-laundering business masquerading as a video store. As they try to escape, a swarm of exploitative media attention awaits.","['Armando Araiza', 'Patricia Rivera', 'Willy Semler', 'Aldo Parodi', 'Rodolfo Bravo', 'Sergio Hernández']"
1135,Private Benjamin (1980),['Comedy'],81375,/maIiPNXddZXKHQCi0HyULd5kces.jpg,10765,A sheltered young high society woman joins the US Army on a whim and finds herself in a more difficult situation than she ever expected.,"['Goldie Hawn', 'Eileen Brennan', 'Armand Assante', 'Robert Webber', 'Sam Wanamaker', 'Barbara Barrie']"
1136,Monty Python and the Holy Grail (1974),['Comedy'],71853,/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg,762,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".","['Graham Chapman', 'John Cleese', 'Eric Idle', 'Terry Gilliam', 'Terry Jones', 'Michael Palin']"
1137,Hustler White (1996),['Romance'],116587,/1LI4muqdd7iWS6I63CDB0A9y1RV.jpg,44497,"Reminiscent of Sunset Boulevard, the action is transposed from the silver screen's old backlots to contemporary male prostitution and the pornographic industry.","['Tony Ward', 'Bruce LaBruce', 'Kevin P. Scott', 'Ivar Johnson', 'Kevin Kramer', 'Alex Austin']"
1138,Dadetown (1995),['Documentary'],112777,/rRZ3dnRMJWt354YEfwUfOFWTxHc.jpg,85588,"Interviews in the Michael Moore/""Roger and Me"" tradition examine life in small-town America, class conflicts and the collapse of an upstate New York community, Dadetown, when the town's once-prosperous factory, reduced to the manufacture of paper clips and staples, finally closes. Facing massive unemployment, the blue-collar Dadetown residents next find yuppies moving into town to staff the local division of a big computer outfit.","['Robert Wall', 'Edith Meeks', 'Bill Garrison', 'Valerie Gilbert', 'Jim Pryor', 'Stephen Beals']"
1139,Everything Relative (1996),['Drama'],116245,/83kC7TamtLuLT8KDOASjRVO8qGR.jpg,278621,Old college chums get together for a weekend reunion that is bound to open old wounds and perhaps heal them. New romances find a spark while old ones rekindle.,"['Monica Bell', 'Carol Schneider', 'Ellen McLaughlin', 'Gabriella Messina', 'Olivia Negron', 'Stacey Nelkin']"
1140,Entertaining Angels: The Dorothy Day Story (1996),['Drama'],116212,/jYDSEJYcvSI0LzwIEP1JWMMAbWh.jpg,99479,"The firebrand reporter, feminist and philanthropist Dorothy Day co-founds The Catholic Worker with Peter Maurin, an eccentric philosopher.","['Moira Kelly', 'Martin Sheen', 'Lenny Von Dohlen', 'Melinda Dillon', 'Heather Graham', 'Boyd Kestner']"
1143,Three Lives and Only One Death (1996),['Comedy'],117968,/v5zPLrTdFWox2AO7aTytgVhmdoU.jpg,55049,"Four intertwining stories of bizarre occurrences in Paris featuring a man who was stolen away by fairies, a professor who becomes a tramp, the lovers who inherit a chateau – and the last tale that connects all that has gone before.","['Marcello Mastroianni', 'Anna Galiena', 'Marisa Paredes', 'Chiara Mastroianni', 'Arielle Dombasle', 'Jean-Yves Gautier']"
1144,"Line King: Al Hirschfeld, The (1996)",['Documentary'],116886,/msLmn8QJLKpG8GHwbSbvX6iYmoB.jpg,124829,"The childhood, adolescence, and incredible adult years of Al Hirschfeld, celebrated creator of thousands of line drawings of famous people - many in the entertainment industry - over a span of more than sixty years. He is still drawing in his nineties. His interesting domestic life, political, and cultural views are highlights. In addition, he talks about himself a bit - seriously and lightly.(At one point he he claims that his only form of exercise has been to live in his Manhattan townhouse: stairs). He drives his car around Manhattan - an adventure in itself. Brief interviews with, and reminiscences of many friends and associates.","['Al Hirschfeld', 'Lauren Bacall', 'Carol Channing', 'Julie Andrews', 'Joan Collins', 'Cy Coleman']"
1145,Snowriders (1996),['Documentary'],117677,/9IC37hf8JAi2a4yOAnC5yptOwrj.jpg,79306,"Spectacular shots of snowcapped peaks and extreme skiers gracefully defying gravity, not to mention common sense, are the highlights of this entertaining video from the venerable guru of skiing movies, Warren Miller. Sparing no expense, Miller's film crews span the globe, shooting snowboarders careening down absurdly steep Alaskan peaks, ski guides helicoptering to remote slopes in British Columbia, and hardy (and uninhibited) Scotsmen who boldly catch some ""big air"" in kilts. This video is fraught with offbeat humor, including shots of a snowshoe race that could have been filmed by Mack Sennett, and footage of ""face jumping,"" the oddball diversion of hurling oneself off Alpine glaciers and parachuting to earth. Miller's gentle narration, replete with trademark corny remarks reminiscent of old movie newsreels, mixes with a musical soundtrack of contemporary rock that is often uncannily synched with the astounding footage of extreme skiing.",['Warren Miller']
1146,Curtis's Charm (1995),"['Comedy', 'Drama']",112759,/kMnJY2P5GPlpD3tJAMu7qbJ3pfi.jpg,356054,"This film, based on a Jim Carroll short story, recounts the tale of Curtis and his encounter with voodoo. Curtis is a drug addict who has become paranoid, thinking that his wife's mother has cast evil spells on him. He meets his friend Jim and asks him for help in counteracting her black magic. Jim tries to reason with his friend, but when that fails, he decides to play along and make him a talisman. Drawing a snake on a scrap of paper and mumbling an incantation, Jim gives him this charm. This immediately solves Curtis's problems...or does it?","['Maurice Dean Wint', 'Callum Keith Rennie', 'Rachael Crawford', 'Barbara Barnes-Hopkins', 'Aron Tager', 'Hugh Dillon']"
1147,When We Were Kings (1996),['Documentary'],118147,/yBkZK1JZOOJ3q5Jj1H9UP9T8YuV.jpg,10548,"It's 1974. Muhammad Ali is 32 and thought by many to be past his prime. George Foreman is ten years younger and the heavyweight champion of the world. Promoter Don King wants to make a name for himself and offers both fighters five million dollars apiece to fight one another, and when they accept, King has only to come up with the money. He finds a willing backer in Mobutu Sese Suko, the dictator of Zaire, and the ""Rumble in the Jungle"" is set, including a musical festival featuring some of America's top black performers, like James Brown and B.B. King.","['Muhammad Ali', 'George Foreman', 'Don King', 'James Brown', 'B.B. King', 'Spike Lee']"
1148,"Wrong Trousers, The (1993)","['Animation', 'Comedy']",108598,/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg,531,"Wallace rents out Gromit's former bedroom to a penguin, who takes up an interest in the techno trousers created by Wallace. However, Gromit later learns that the penguin is a wanted criminal.",['Peter Sallis']
1149,JLG/JLG - autoportrait de dÃ©cembre (1994),"['Documentary', 'Drama']",110173,/svvG0RLY1XcuriBw87BGmJjol9G.jpg,104931,"Director Jean-Luc Godard reflects in this movie about his place in film history, the interaction of film industry and film as art, as well as the act of creating art.","['Jean-Luc Godard', 'Geneviève Pasquier', 'Denis Jadót', 'Brigitte Bastien', 'Elisabeth Kaza', 'André S. Labarthe']"
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",['Drama'],84589,/wNMjsqJYUt79YYwdO43OF7mpAKV.jpg,4483,"Village of Artigat, southern France, summer 1542, during the reign of Francis I. Martin Guerre and Bertrande de Rols marry. A few years later, accused of having committed a robbery, Martin suddenly disappears. When, almost a decade later, a man arrives in Artigat claiming to be Martin, the Guerre family recognizes him as such; but doubts soon arise about his true identity.","['Gérard Depardieu', 'Nathalie Baye', 'Maurice Barrier', 'Bernard-Pierre Donnadieu', 'Isabelle Sadoyan', 'Rose Thiéry']"
1151,Faust (1994),"['Animation', 'Comedy', 'Thriller']",109781,/pyCHHLEdRJPx0BD22n9Cs7B78Wp.jpg,18919,"A very free adaptation of Marlowe's ""Doctor Faustus"", Goethe's ""Faust"" and various other treatments of the old legend of the man who sold his soul to the devil. A nondescript man is lured by a strange map into a sinister puppet theatre, where he finds himself immersed in an indescribably weird version of the play, blending live actors, clay animation and giant puppets.","['Petr Čepek', 'Jan Kraus', 'Vladimír Kudla', 'Antonín Zacpal', 'Jiří Suchý', 'Viktorie Knotková']"
1152,He Walked by Night (1948),"['Crime', 'Film-Noir', 'Thriller']",40427,/wAhLdEjC9iIvF6Oly42Qs3LXKuL.jpg,31556,"Roy Martin aka Roy Morgan is a burglar and former war-time Radio & Electronics Engineer who listens in to radio police calls, allowing him to stay one step ahead of the cops.","['Richard Basehart', 'Scott Brady', 'Roy Roberts', 'Whit Bissell', 'James Cardwell', 'Jack Webb']"
1153,Raw Deal (1948),['Film-Noir'],40723,/qLC4VnigxhC4ovSZdH2JUjuXoYY.jpg,26167,"Joe Sullivan is itching to get out of prison. He's taken the rap for his accomplice Rick, a sadistic mobster who owes him $50,000 from the job they pulled. Rick sets up an escape for Joe, assuming that Joe will be killed while fleeing. But with the help of his love-struck girl Pat and his sympathetic legal caseworker Ann, Joe gets further than Rick intended...","[""Dennis O'Keefe"", 'Claire Trevor', 'Marsha Hunt', 'John Ireland', 'Raymond Burr', 'Curt Conway']"
1154,T-Men (1947),['Film-Noir'],39881,/gmFklBSJdi38WDjJUq0mXRXe2qt.jpg,26174,"Two T-men, U.S. Treasury agents, go undercover in Detroit, and then Los Angeles, in an attempt to break a U.S. currency counterfeiting ring.","[""Dennis O'Keefe"", 'Mary Meade', 'Alfred Ryder', 'Wallace Ford', 'June Lockhart', 'Charles McGraw']"
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",['Drama'],34493,/vEkp2FoxUFpCGeioWdUS4wb7ezh.jpg,61461,"In his first collaboration with renowned screenwriter and longtime partner Cesare Zavattini, Vittorio De Sica examines the cataclysmic consequences of adult folly on an innocent child. Heralding the pair’s subsequent work on some of the masterpieces of Italian neorealism, The Children Are Watching Us is a vivid, deeply humane portrait of a family’s disintegration.","['Emilio Cigoli', 'Luciano De Ambrosis', 'Isa Pola', 'Adriano Rimoldi', 'Giovanna Cigoli', 'Jone Frigerio']"
1157,"Symphonie pastorale, La (1946)",['Drama'],39004,/wsbIQxI69MNBFzzEmA7QLysHQQ9.jpg,117500,"A minister falls in love with a blind young woman he sheltered, but so does his son.","['Michèle Morgan', 'Pierre Blanchar', 'Line Noro', 'Jean Desailly', 'Andrée Clément', 'Jacques Louvigny']"
1158,Here Comes Cookie (1935),['Comedy'],26465,/fGGlPErXw4PQsGiw1mZJhoqHKqd.jpg,218713,"A scatterbrained heiress opens her home to a succession of unemployed actors and vaudeville performers, then decides to produce her own show, much to the consternation of her father, her sister and her sister's boyfriend, who is actually after the young girl's money.","['George Burns', 'Gracie Allen', 'George Barbier', 'Betty Furness', 'Andrew Tombes', 'Rafael Alcayde']"
1159,Love in Bloom (1935),['Romance'],26656,/gY3JUboeAmQij8WI4MheBXVIiyj.jpg,217802,A young girl runs away from her carnival family to make it in New York and becomes involved with a young songwriter.,"['George Burns', 'Gracie Allen', 'Joe Morrison', 'Dixie Lee', 'J. C. Nugent', 'Lee Kohlmar']"
1160,Six of a Kind (1934),['Comedy'],25799,/hTlIRE6DLbOm3Qqp8gKiaBUeI8d.jpg,127973,"The Whinneys share expenses for their trip to Hollywood with George and Gracie and their great Dane. A clerk in Whinney's bank has put fifty thousand dollars in a suitcase, hoping to rob Whinney on the road, but instead Whinney takes another road and is himself arrested in Nevada.","['Charles Ruggles', 'Mary Boland', 'W.C. Fields', 'George Burns', 'Gracie Allen', 'Alison Skipworth']"
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",['Drama'],78875,/z4QsBWJbbBxct2zU7LnYSOw8UFz.jpg,659,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.","['Mario Adorf', 'Angela Winkler', 'David Bennent', 'Katharina Thalbach', 'Daniel Olbrychski', 'Tina Engel']"
1162,"Ruling Class, The (1972)",['Comedy'],69198,/29EZjwr3jDFWtdj9Lpq2BtCvKga.jpg,30892,"When the Earl of Gurney dies in a cross-dressing accident, his schizophrenic son, Jack, inherits the Gurney estate. Jack is not the average nobleman; he sings and dances across the estate and thinks he is Jesus reincarnated. Believing that Jack is mentally unfit to own the estate, the Gurney family plots to steal Jack's inheritance. As their outrageous schemes fail, the family strives to cure Jack of his bizarre behavior, with disastrous results.","[""Peter O'Toole"", 'Alastair Sim', 'Arthur Lowe', 'Harry Andrews', 'Coral Browne', 'Michael Bryant']"
1163,Mina Tannenbaum (1994),['Drama'],110521,/hx9ocZaXDjXyo5VkPaSvtiTmIlL.jpg,86369,The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and becoming adults they go different ways.,"['Romane Bohringer', 'Elsa Zylberstein', 'Florence Thomassin', 'Jean-Philippe Écoffey', 'Eric Defosse', 'Nils Tavernier']"
1164,Two or Three Things I Know About Her (1966),['Drama'],60304,/w1LO1SIrpA4GCjK3ysANr7F3eAN.jpg,8074,"As the city of Paris and the French people grow in consumer culture, a housewife living in a high-rise apartment with her husband and two children takes to prostitution to help pay the bills.","['Marina Vlady', 'Jean-Luc Godard', 'Anny Duperey', 'Roger Montsoret', 'Raoul Lévy', 'Jean Narboni']"
1165,"Bloody Child, The (1996)","['Drama', 'Thriller']",115715,/dPDHmPafRND2HeDM7DCrKfL4b5b.jpg,124676,"This film was inspired by a real event—a young US Marine, recently back from the Gulf War, was found digging a grave for his murdered wife in the middle of the California Mojave.","['Tinka Menkes', 'Sherry Sibley', 'Russ Little', 'Robert Mueller', ""Jack O'Hara""]"
1167,Dear God (1996),['Comedy'],116059,/mHc6hY6Rv7S7kS50vW2vVdHWG79.jpg,38554,"A judge gives con-man Tom Turner a choice—a jail sentence, or a year of honest work. But when he gets a job in the U.S. Post Office's dead letter office, he starts a Good Samaritan con by answering letters written to God. His seemingly virtuous work inspires his co-workers to do the same, but their good deeds are frowned upon by the postmaster general—and the cops.","['Greg Kinnear', 'Laurie Metcalf', 'Maria Pitillo', 'Tim Conway', 'Héctor Elizondo', 'Jon Seda']"
1168,Bad Moon (1996),['Horror'],115610,/1RobAQaPIYV2PBmkb4XISbsQZPe.jpg,49763,"One man's struggle to contain the curse he hides within... and his last-ditch attempt to free himself with the love of family. But when it looks as if he is losing his battle, and endangering all he holds most dear, the family dog, Thor, is the last hope for his family's survival... and the end to his Werewolf curse.","['Mariel Hemingway', 'Michael Paré', 'Mason Gamble', 'Hrothgar Mathews', 'Ken Pogue', 'Johanna Marlowe']"
